DateTime,SpacesOccupied,PercentOccupied,
3/4/17 14:45,211,21.5526047,Staff
3/4/17 15:00,210,21.45045965,Staff
3/4/17 15:15,210,21.45045965,Staff
3/4/17 15:30,211,21.5526047,Staff
3/4/17 15:45,211,21.5526047,Staff
3/4/17 16:00,213,21.75689479,Staff
3/4/17 16:15,215,21.96118488,Staff
3/4/17 16:30,215,21.96118488,Staff
3/4/17 16:45,215,21.96118488,Staff
3/4/17 17:00,216,22.06332993,Staff
3/4/17 17:15,216,22.06332993,Staff
3/4/17 17:30,216,22.06332993,Staff
3/4/17 17:45,216,22.06332993,Staff
3/4/17 18:00,217,22.16547497,Staff
3/4/17 18:15,217,22.16547497,Staff
3/4/17 18:30,217,22.16547497,Staff
3/4/17 18:45,219,22.36976507,Staff
3/4/17 19:00,219,22.36976507,Staff
3/4/17 19:15,220,22.47191011,Staff
3/4/17 19:30,221,22.57405516,Staff
3/4/17 19:45,223,22.77834525,Staff
3/4/17 20:00,222,22.6762002,Staff
3/4/17 20:15,221,22.57405516,Staff
3/4/17 20:30,221,22.57405516,Staff
3/4/17 20:45,221,22.57405516,Staff
3/4/17 21:00,221,22.57405516,Staff
3/4/17 21:15,221,22.57405516,Staff
3/4/17 21:30,219,22.36976507,Staff
3/4/17 21:45,219,22.36976507,Staff
3/4/17 22:00,219,22.36976507,Staff
3/4/17 22:15,219,22.36976507,Staff
3/4/17 22:30,219,22.36976507,Staff
3/4/17 22:45,218,22.26762002,Staff
3/4/17 23:00,218,22.26762002,Staff
3/4/17 23:15,218,22.26762002,Staff
3/4/17 23:30,217,22.16547497,Staff
3/4/17 23:45,218,22.26762002,Staff
3/5/17 0:00,219,22.36976507,Staff
3/5/17 0:15,219,22.36976507,Staff
3/5/17 0:30,219,22.36976507,Staff
3/5/17 0:45,219,22.36976507,Staff
3/5/17 1:00,218,22.26762002,Staff
3/5/17 1:15,218,22.26762002,Staff
3/5/17 1:30,218,22.26762002,Staff
3/5/17 1:45,218,22.26762002,Staff
3/5/17 2:00,218,22.26762002,Staff
3/5/17 2:15,217,22.16547497,Staff
3/5/17 2:30,217,22.16547497,Staff
3/5/17 2:45,217,22.16547497,Staff
3/5/17 3:00,217,22.16547497,Staff
3/5/17 3:15,217,22.16547497,Staff
3/5/17 3:30,214,21.85903984,Staff
3/5/17 3:45,214,21.85903984,Staff
3/5/17 4:00,212,21.65474974,Staff
3/5/17 4:15,212,21.65474974,Staff
3/5/17 4:30,211,21.5526047,Staff
3/5/17 4:45,211,21.5526047,Staff
3/5/17 5:00,211,21.5526047,Staff
3/5/17 5:15,211,21.5526047,Staff
3/5/17 5:30,211,21.5526047,Staff
3/5/17 5:45,211,21.5526047,Staff
3/5/17 6:00,211,21.5526047,Staff
3/5/17 6:15,211,21.5526047,Staff
3/5/17 6:30,211,21.5526047,Staff
3/5/17 6:45,211,21.5526047,Staff
3/5/17 7:00,211,21.5526047,Staff
3/5/17 7:15,211,21.5526047,Staff
3/5/17 7:30,211,21.5526047,Staff
3/5/17 7:45,211,21.5526047,Staff
3/5/17 8:00,211,21.5526047,Staff
3/5/17 8:15,211,21.5526047,Staff
3/5/17 8:30,211,21.5526047,Staff
3/5/17 8:45,211,21.5526047,Staff
3/5/17 9:00,211,21.5526047,Staff
3/5/17 9:15,211,21.5526047,Staff
3/5/17 9:30,211,21.5526047,Staff
3/5/17 9:45,211,21.5526047,Staff
3/5/17 10:00,211,21.5526047,Staff
3/5/17 10:15,211,21.5526047,Staff
3/5/17 10:30,211,21.5526047,Staff
3/5/17 10:45,211,21.5526047,Staff
3/5/17 11:00,211,21.5526047,Staff
3/5/17 11:15,214,21.85903984,Staff
3/5/17 11:30,213,21.75689479,Staff
3/5/17 11:45,213,21.75689479,Staff
3/5/17 12:00,213,21.75689479,Staff
3/5/17 12:15,212,21.65474974,Staff
3/5/17 12:30,211,21.5526047,Staff
3/5/17 12:45,209,21.34831461,Staff
3/5/17 13:00,209,21.34831461,Staff
3/5/17 13:15,209,21.34831461,Staff
3/5/17 13:30,209,21.34831461,Staff
3/5/17 13:45,209,21.34831461,Staff
3/5/17 14:00,209,21.34831461,Staff
3/5/17 14:15,210,21.45045965,Staff
3/5/17 14:30,210,21.45045965,Staff
3/5/17 14:45,210,21.45045965,Staff
3/5/17 15:00,210,21.45045965,Staff
3/5/17 15:15,210,21.45045965,Staff
3/5/17 15:30,210,21.45045965,Staff
3/5/17 15:45,211,21.5526047,Staff
3/5/17 16:00,212,21.65474974,Staff
3/5/17 16:15,212,21.65474974,Staff
3/5/17 16:30,212,21.65474974,Staff
3/5/17 16:45,212,21.65474974,Staff
3/5/17 17:00,211,21.5526047,Staff
3/5/17 17:15,211,21.5526047,Staff
3/5/17 17:30,212,21.65474974,Staff
3/5/17 17:45,212,21.65474974,Staff
3/5/17 18:15,212,21.65474974,Staff
3/5/17 18:30,212,21.65474974,Staff
3/5/17 18:45,212,21.65474974,Staff
3/5/17 19:00,212,21.65474974,Staff
3/5/17 19:15,212,21.65474974,Staff
3/5/17 19:30,214,21.85903984,Staff
3/5/17 19:45,214,21.85903984,Staff
3/5/17 20:00,214,21.85903984,Staff
3/5/17 20:15,213,21.75689479,Staff
3/5/17 20:30,212,21.65474974,Staff
3/5/17 20:45,212,21.65474974,Staff
3/5/17 21:00,212,21.65474974,Staff
3/5/17 21:15,211,21.5526047,Staff
3/5/17 21:30,211,21.5526047,Staff
3/5/17 21:45,211,21.5526047,Staff
3/5/17 22:00,208,21.24616956,Staff
3/5/17 22:15,207,21.14402451,Staff
3/5/17 22:30,207,21.14402451,Staff
3/5/17 22:45,207,21.14402451,Staff
3/5/17 23:00,207,21.14402451,Staff
3/5/17 23:15,208,21.24616956,Staff
3/5/17 23:30,208,21.24616956,Staff
3/5/17 23:45,210,21.45045965,Staff
3/6/17 0:00,208,21.24616956,Staff
3/6/17 0:15,207,21.14402451,Staff
3/6/17 0:30,207,21.14402451,Staff
3/6/17 0:45,207,21.14402451,Staff
3/6/17 1:00,207,21.14402451,Staff
3/6/17 1:15,206,21.04187947,Staff
3/6/17 1:30,206,21.04187947,Staff
3/6/17 1:45,206,21.04187947,Staff
3/6/17 2:00,206,21.04187947,Staff
3/6/17 2:15,206,21.04187947,Staff
3/6/17 2:30,206,21.04187947,Staff
3/6/17 2:45,206,21.04187947,Staff
3/6/17 3:00,204,20.83758938,Staff
3/6/17 3:15,204,20.83758938,Staff
3/6/17 3:30,204,20.83758938,Staff
3/6/17 3:45,204,20.83758938,Staff
3/6/17 4:00,203,20.73544433,Staff
3/6/17 4:15,203,20.73544433,Staff
3/6/17 4:30,201,20.53115424,Staff
3/6/17 4:45,201,20.53115424,Staff
3/6/17 5:00,201,20.53115424,Staff
3/6/17 5:15,201,20.53115424,Staff
3/6/17 5:30,201,20.53115424,Staff
3/6/17 5:45,201,20.53115424,Staff
3/6/17 6:00,201,20.53115424,Staff
3/6/17 6:15,201,20.53115424,Staff
3/6/17 6:30,201,20.53115424,Staff
3/6/17 6:45,201,20.53115424,Staff
3/6/17 7:00,201,20.53115424,Staff
3/6/17 7:15,201,20.53115424,Staff
3/6/17 7:30,201,20.53115424,Staff
3/6/17 7:45,201,20.53115424,Staff
3/6/17 8:00,201,20.53115424,Staff
3/6/17 8:15,201,20.53115424,Staff
3/6/17 8:30,201,20.53115424,Staff
3/6/17 8:45,201,20.53115424,Staff
3/6/17 9:00,201,20.53115424,Staff
3/6/17 9:15,203,20.73544433,Staff
3/6/17 9:30,202,20.63329928,Staff
3/6/17 9:45,202,20.63329928,Staff
3/6/17 10:00,202,20.63329928,Staff
3/6/17 10:15,203,20.73544433,Staff
3/6/17 10:30,115,11.74668029,Staff
3/6/17 10:45,118,12.05311542,Staff
3/6/17 11:00,130,13.27885598,Staff
3/6/17 11:15,136,13.89172625,Staff
3/6/17 11:30,150,15.32175689,Staff
3/6/17 11:45,174,17.773238,Staff
3/6/17 12:00,207,21.14402451,Staff
3/6/17 12:15,233,23.79979571,Staff
3/6/17 12:30,269,27.47701736,Staff
3/6/17 12:45,318,32.48212462,Staff
3/6/17 13:00,382,39.01940756,Staff
3/6/17 13:15,457,46.68028601,Staff
3/6/17 13:30,546,55.7711951,Staff
3/6/17 13:45,632,64.55566905,Staff
3/6/17 14:00,730,74.56588355,Staff
3/6/17 14:15,800,81.71603677,Staff
3/6/17 14:30,858,87.64044944,Staff
3/6/17 14:45,900,91.93054137,Staff
3/6/17 15:00,917,93.66700715,Staff
3/6/17 15:15,925,94.48416752,Staff
3/6/17 15:30,932,95.19918284,Staff
3/6/17 15:45,930,94.99489275,Staff
3/6/17 16:00,932,95.19918284,Staff
3/6/17 16:15,931,95.09703779,Staff
3/6/17 16:30,937,95.70990807,Staff
3/6/17 16:45,935,95.50561798,Staff
3/6/17 17:00,933,95.30132789,Staff
3/6/17 17:15,929,94.8927477,Staff
3/6/17 17:30,928,94.79060266,Staff
3/6/17 17:45,928,94.79060266,Staff
3/6/17 18:00,933,95.30132789,Staff
3/6/17 18:15,932,95.19918284,Staff
3/6/17 18:30,930,94.99489275,Staff
3/6/17 18:45,932,95.19918284,Staff
3/6/17 19:00,937,95.70990807,Staff
3/6/17 19:15,936,95.60776302,Staff
3/6/17 19:30,928,94.79060266,Staff
3/6/17 19:45,923,94.27987743,Staff
3/6/17 20:00,912,93.15628192,Staff
3/6/17 20:15,899,91.82839632,Staff
3/6/17 20:30,880,89.88764045,Staff
3/6/17 20:45,850,86.82328907,Staff
3/6/17 21:00,830,84.78038815,Staff
3/6/17 21:15,781,79.7752809,Staff
3/6/17 21:30,731,74.6680286,Staff
3/6/17 21:45,671,68.53932584,Staff
3/6/17 22:00,614,62.71705822,Staff
3/6/17 22:15,539,55.05617978,Staff
3/6/17 22:30,449,45.86312564,Staff
3/6/17 22:45,377,38.50868233,Staff
3/6/17 23:00,303,30.94994893,Staff
3/6/17 23:15,268,27.37487232,Staff
3/6/17 23:30,219,22.36976507,Staff
3/6/17 23:45,173,17.67109295,Staff
3/7/17 0:00,156,15.93462717,Staff
3/7/17 0:15,143,14.60674157,Staff
3/7/17 0:30,129,13.17671093,Staff
3/7/17 0:45,118,12.05311542,Staff
3/7/17 1:00,114,11.64453524,Staff
3/7/17 1:15,111,11.3381001,Staff
3/7/17 1:30,104,10.62308478,Staff
3/7/17 1:45,103,10.52093973,Staff
3/7/17 2:00,101,10.31664964,Staff
3/7/17 2:15,101,10.31664964,Staff
3/7/17 2:30,100,10.2145046,Staff
3/7/17 2:45,99,10.11235955,Staff
3/7/17 3:00,97,9.908069459,Staff
3/7/17 3:15,92,9.397344229,Staff
3/7/17 3:30,92,9.397344229,Staff
3/7/17 3:45,91,9.295199183,Staff
3/7/17 4:00,91,9.295199183,Staff
3/7/17 4:15,85,8.682328907,Staff
3/7/17 4:30,84,8.580183861,Staff
3/7/17 4:45,84,8.580183861,Staff
3/7/17 5:00,84,8.580183861,Staff
3/7/17 5:15,83,8.478038815,Staff
3/7/17 5:30,83,8.478038815,Staff
3/7/17 5:45,83,8.478038815,Staff
3/7/17 6:00,83,8.478038815,Staff
3/7/17 6:15,84,8.580183861,Staff
3/7/17 6:30,84,8.580183861,Staff
3/7/17 6:45,84,8.580183861,Staff
3/7/17 7:00,84,8.580183861,Staff
3/7/17 7:15,84,8.580183861,Staff
3/7/17 7:30,84,8.580183861,Staff
3/7/17 7:45,85,8.682328907,Staff
3/7/17 8:00,84,8.580183861,Staff
3/7/17 8:15,84,8.580183861,Staff
3/7/17 8:30,84,8.580183861,Staff
3/7/17 8:45,84,8.580183861,Staff
3/7/17 9:00,84,8.580183861,Staff
3/7/17 9:15,84,8.580183861,Staff
3/7/17 9:30,84,8.580183861,Staff
3/7/17 9:45,83,8.478038815,Staff
3/7/17 10:00,105,10.72522983,Staff
3/7/17 10:15,106,10.82737487,Staff
3/7/17 10:30,107,10.92951992,Staff
3/7/17 10:45,114,11.64453524,Staff
3/7/17 11:00,122,12.46169561,Staff
3/7/17 11:15,134,13.68743616,Staff
3/7/17 11:30,152,15.52604699,Staff
3/7/17 11:45,172,17.56894791,Staff
3/7/17 12:00,211,21.5526047,Staff
3/7/17 12:15,245,25.02553626,Staff
3/7/17 12:30,293,29.92849847,Staff
3/7/17 12:45,365,37.28294178,Staff
3/7/17 13:00,447,45.65883555,Staff
3/7/17 13:15,536,54.74974464,Staff
3/7/17 13:30,619,63.22778345,Staff
3/7/17 13:45,706,72.11440245,Staff
3/7/17 14:00,783,79.97957099,Staff
3/7/17 14:15,861,87.94688458,Staff
3/7/17 14:30,931,95.09703779,Staff
3/7/17 14:45,970,99.08069459,Staff
3/7/17 15:00,987,100.8171604,Staff
3/7/17 15:15,994,101.5321757,Staff
3/7/17 15:30,1007,102.8600613,Staff
3/7/17 15:45,1017,103.8815117,Staff
3/7/17 16:00,1016,103.7793667,Staff
3/7/17 16:15,1012,103.3707865,Staff
3/7/17 16:30,1011,103.2686415,Staff
3/7/17 16:45,1012,103.3707865,Staff
3/7/17 17:00,1008,102.9622063,Staff
3/7/17 17:15,1008,102.9622063,Staff
3/7/17 17:30,1007,102.8600613,Staff
3/7/17 17:45,1003,102.4514811,Staff
3/7/17 18:00,1000,102.145046,Staff
3/7/17 18:15,990,101.1235955,Staff
3/7/17 18:30,977,99.79570991,Staff
3/7/17 18:45,982,100.3064351,Staff
3/7/17 19:00,988,100.9193054,Staff
3/7/17 19:15,988,100.9193054,Staff
3/7/17 19:30,986,100.7150153,Staff
3/7/17 19:45,972,99.28498468,Staff
3/7/17 20:00,962,98.26353422,Staff
3/7/17 20:15,944,96.42492339,Staff
3/7/17 20:30,922,94.17773238,Staff
3/7/17 20:45,888,90.70480082,Staff
3/7/17 21:00,861,87.94688458,Staff
3/7/17 21:15,810,82.73748723,Staff
3/7/17 21:30,767,78.34525026,Staff
3/7/17 21:45,699,71.39938713,Staff
3/7/17 22:00,639,65.27068437,Staff
3/7/17 22:15,561,57.30337079,Staff
3/7/17 22:30,484,49.43820225,Staff
3/7/17 22:45,390,39.83656793,Staff
3/7/17 23:00,331,33.81001021,Staff
3/7/17 23:15,288,29.41777324,Staff
3/7/17 23:30,235,24.0040858,Staff
3/7/17 23:45,196,20.02042901,Staff
3/8/17 0:00,167,17.05822268,Staff
3/8/17 0:15,148,15.1174668,Staff
3/8/17 0:30,137,13.9938713,Staff
3/8/17 0:45,123,12.56384065,Staff
3/8/17 1:00,113,11.54239019,Staff
3/8/17 1:15,108,11.03166496,Staff
3/8/17 1:30,96,9.805924413,Staff
3/8/17 1:45,90,9.193054137,Staff
3/8/17 2:00,84,8.580183861,Staff
3/8/17 2:15,79,8.069458631,Staff
3/8/17 2:30,76,7.763023493,Staff
3/8/17 2:45,75,7.660878447,Staff
3/8/17 3:00,73,7.456588355,Staff
3/8/17 3:15,70,7.150153218,Staff
3/8/17 3:30,68,6.945863126,Staff
3/8/17 3:45,67,6.84371808,Staff
3/8/17 4:00,67,6.84371808,Staff
3/8/17 4:15,65,6.639427988,Staff
3/8/17 4:30,64,6.537282942,Staff
3/8/17 4:45,63,6.435137896,Staff
3/8/17 5:00,63,6.435137896,Staff
3/8/17 5:15,62,6.33299285,Staff
3/8/17 5:30,61,6.230847804,Staff
3/8/17 5:45,61,6.230847804,Staff
3/8/17 6:00,61,6.230847804,Staff
3/8/17 6:15,61,6.230847804,Staff
3/8/17 6:30,61,6.230847804,Staff
3/8/17 6:45,62,6.33299285,Staff
3/8/17 7:00,61,6.230847804,Staff
3/8/17 7:15,61,6.230847804,Staff
3/8/17 7:30,61,6.230847804,Staff
3/8/17 7:45,61,6.230847804,Staff
3/8/17 8:00,61,6.230847804,Staff
3/8/17 8:15,61,6.230847804,Staff
3/8/17 8:30,61,6.230847804,Staff
3/8/17 8:45,62,6.33299285,Staff
3/8/17 9:00,61,6.230847804,Staff
3/8/17 9:15,61,6.230847804,Staff
3/8/17 9:30,62,6.33299285,Staff
3/8/17 9:45,62,6.33299285,Staff
3/8/17 10:00,62,6.33299285,Staff
3/8/17 10:15,62,6.33299285,Staff
3/8/17 10:30,68,6.945863126,Staff
3/8/17 10:45,85,8.682328907,Staff
3/8/17 11:00,106,10.82737487,Staff
3/8/17 11:15,117,11.95097038,Staff
3/8/17 11:30,113,11.54239019,Staff
3/8/17 11:45,131,13.38100102,Staff
3/8/17 12:00,167,17.05822268,Staff
3/8/17 12:15,205,20.93973442,Staff
3/8/17 12:30,253,25.84269663,Staff
3/8/17 12:45,318,32.48212462,Staff
3/8/17 13:00,400,40.85801839,Staff
3/8/17 13:15,505,51.58324821,Staff
3/8/17 13:30,593,60.57201226,Staff
3/8/17 13:45,699,71.39938713,Staff
3/8/17 14:00,803,82.02247191,Staff
3/8/17 14:15,873,89.17262513,Staff
3/8/17 14:30,925,94.48416752,Staff
3/8/17 14:45,959,97.95709908,Staff
3/8/17 15:00,944,96.42492339,Staff
3/8/17 15:15,962,98.26353422,Staff
3/8/17 15:30,970,99.08069459,Staff
3/8/17 15:45,973,99.38712972,Staff
3/8/17 16:00,979,100,Staff
3/8/17 16:15,981,100.2042901,Staff
3/8/17 16:30,979,100,Staff
3/8/17 16:45,974,99.48927477,Staff
3/8/17 17:00,969,98.97854954,Staff
3/8/17 17:15,962,98.26353422,Staff
3/8/17 17:30,962,98.26353422,Staff
3/8/17 17:45,954,97.44637385,Staff
3/8/17 18:00,958,97.85495403,Staff
3/8/17 18:15,954,97.44637385,Staff
3/8/17 18:30,946,96.62921348,Staff
3/8/17 18:45,948,96.83350358,Staff
3/8/17 19:00,945,96.52706844,Staff
3/8/17 19:15,941,96.11848825,Staff
3/8/17 19:30,935,95.50561798,Staff
3/8/17 19:45,929,94.8927477,Staff
3/8/17 20:00,912,93.15628192,Staff
3/8/17 20:15,892,91.113381,Staff
3/8/17 20:30,869,88.76404494,Staff
3/8/17 20:45,845,86.31256384,Staff
3/8/17 21:00,815,83.24821246,Staff
3/8/17 21:15,755,77.1195097,Staff
3/8/17 21:30,721,73.64657814,Staff
3/8/17 21:45,672,68.64147089,Staff
3/8/17 22:00,613,62.61491318,Staff
3/8/17 22:15,529,54.03472932,Staff
3/8/17 22:30,444,45.35240041,Staff
3/8/17 22:45,362,36.97650664,Staff
3/8/17 23:00,282,28.80490296,Staff
3/8/17 23:15,229,23.39121553,Staff
3/8/17 23:30,167,17.05822268,Staff
3/8/17 23:45,121,12.35955056,Staff
3/9/17 0:00,96,9.805924413,Staff
3/9/17 0:15,83,8.478038815,Staff
3/9/17 0:30,77,7.865168539,Staff
3/9/17 0:45,63,6.435137896,Staff
3/9/17 1:00,58,5.924412666,Staff
3/9/17 1:15,51,5.209397344,Staff
3/9/17 1:30,47,4.80081716,Staff
3/9/17 1:45,37,3.779366701,Staff
3/9/17 2:00,34,3.472931563,Staff
3/9/17 2:15,31,3.166496425,Staff
3/9/17 2:30,30,3.064351379,Staff
3/9/17 2:45,28,2.860061287,Staff
3/9/17 3:00,27,2.757916241,Staff
3/9/17 3:15,138,14.09601634,Staff
3/9/17 3:30,138,14.09601634,Staff
3/9/17 3:45,138,14.09601634,Staff
3/9/17 4:00,137,13.9938713,Staff
3/9/17 4:15,134,13.68743616,Staff
3/9/17 4:30,134,13.68743616,Staff
3/9/17 4:45,133,13.58529111,Staff
3/9/17 5:00,132,13.48314607,Staff
3/9/17 5:15,132,13.48314607,Staff
3/9/17 5:30,132,13.48314607,Staff
3/9/17 5:45,132,13.48314607,Staff
3/9/17 6:00,132,13.48314607,Staff
3/9/17 6:15,131,13.38100102,Staff
3/9/17 6:30,131,13.38100102,Staff
3/9/17 6:45,131,13.38100102,Staff
3/9/17 7:00,131,13.38100102,Staff
3/9/17 7:15,131,13.38100102,Staff
3/9/17 7:30,131,13.38100102,Staff
3/9/17 7:45,131,13.38100102,Staff
3/9/17 8:00,131,13.38100102,Staff
3/9/17 8:15,131,13.38100102,Staff
3/9/17 8:30,131,13.38100102,Staff
3/9/17 8:45,132,13.48314607,Staff
3/9/17 9:00,130,13.27885598,Staff
3/9/17 9:15,131,13.38100102,Staff
3/9/17 9:30,132,13.48314607,Staff
3/9/17 9:45,132,13.48314607,Staff
3/9/17 10:00,132,13.48314607,Staff
3/9/17 10:15,133,13.58529111,Staff
3/9/17 10:30,135,13.78958121,Staff
3/9/17 10:45,141,14.40245148,Staff
3/9/17 11:00,152,15.52604699,Staff
3/9/17 11:15,159,16.24106231,Staff
3/9/17 11:30,133,13.58529111,Staff
3/9/17 11:45,153,15.62819203,Staff
3/9/17 12:00,194,19.81613892,Staff
3/9/17 12:15,222,22.6762002,Staff
3/9/17 12:30,270,27.57916241,Staff
3/9/17 12:45,321,32.78855975,Staff
3/9/17 13:00,403,41.16445352,Staff
3/9/17 13:15,494,50.45965271,Staff
3/9/17 13:30,593,60.57201226,Staff
3/9/17 13:45,676,69.05005107,Staff
3/9/17 14:00,785,80.18386108,Staff
3/9/17 14:15,852,87.02757916,Staff
3/9/17 14:30,908,92.74770174,Staff
3/9/17 14:45,939,95.91419816,Staff
3/9/17 15:00,961,98.16138917,Staff
3/9/17 15:15,970,99.08069459,Staff
3/9/17 15:30,940,96.01634321,Staff
3/9/17 15:45,944,96.42492339,Staff
3/9/17 16:00,951,97.13993871,Staff
3/9/17 16:15,948,96.83350358,Staff
3/9/17 16:30,955,97.5485189,Staff
3/9/17 16:45,957,97.75280899,Staff
3/9/17 17:00,965,98.56996936,Staff
3/9/17 17:15,986,100.7150153,Staff
3/9/17 17:30,978,99.89785495,Staff
3/9/17 17:45,971,99.18283963,Staff
3/9/17 18:00,974,99.48927477,Staff
3/9/17 18:15,981,100.2042901,Staff
3/9/17 18:30,973,99.38712972,Staff
3/9/17 18:45,970,99.08069459,Staff
3/9/17 19:00,965,98.56996936,Staff
3/9/17 19:15,949,96.93564862,Staff
3/9/17 19:30,941,96.11848825,Staff
3/9/17 19:45,934,95.40347293,Staff
3/9/17 20:00,926,94.58631256,Staff
3/9/17 20:15,912,93.15628192,Staff
3/9/17 20:30,877,89.58120531,Staff
3/9/17 20:45,845,86.31256384,Staff
3/9/17 21:00,819,83.65679265,Staff
3/9/17 21:15,779,79.57099081,Staff
3/9/17 21:30,744,75.9959142,Staff
3/9/17 21:45,683,69.76506639,Staff
3/9/17 22:00,619,63.22778345,Staff
3/9/17 22:15,548,55.97548519,Staff
3/9/17 22:30,472,48.2124617,Staff
3/9/17 22:45,408,41.67517875,Staff
3/9/17 23:00,349,35.64862104,Staff
3/9/17 23:15,303,30.94994893,Staff
3/9/17 23:30,274,27.98774259,Staff
3/9/17 23:45,249,25.43411645,Staff
3/10/17 0:00,235,24.0040858,Staff
3/10/17 0:15,213,21.75689479,Staff
3/10/17 0:30,201,20.53115424,Staff
3/10/17 0:45,177,18.07967314,Staff
3/10/17 1:00,172,17.56894791,Staff
3/10/17 1:15,165,16.85393258,Staff
3/10/17 1:30,163,16.64964249,Staff
3/10/17 1:45,160,16.34320735,Staff
3/10/17 2:00,157,16.03677222,Staff
3/10/17 2:15,154,15.73033708,Staff
3/10/17 2:30,154,15.73033708,Staff
3/10/17 2:45,153,15.62819203,Staff
3/10/17 3:00,152,15.52604699,Staff
3/10/17 3:15,148,15.1174668,Staff
3/10/17 3:30,148,15.1174668,Staff
3/10/17 3:45,146,14.91317671,Staff
3/10/17 4:00,146,14.91317671,Staff
3/10/17 4:45,142,14.50459653,Staff
3/10/17 5:00,142,14.50459653,Staff
3/10/17 5:15,142,14.50459653,Staff
3/10/17 5:30,139,14.19816139,Staff
3/10/17 5:45,139,14.19816139,Staff
3/10/17 6:00,139,14.19816139,Staff
3/10/17 6:15,139,14.19816139,Staff
3/10/17 6:30,139,14.19816139,Staff
3/10/17 6:45,139,14.19816139,Staff
3/10/17 7:00,139,14.19816139,Staff
3/10/17 7:15,139,14.19816139,Staff
3/10/17 7:30,139,14.19816139,Staff
3/10/17 7:45,139,14.19816139,Staff
3/10/17 8:00,139,14.19816139,Staff
3/10/17 8:15,139,14.19816139,Staff
3/10/17 8:30,139,14.19816139,Staff
3/10/17 8:45,139,14.19816139,Staff
3/10/17 9:00,139,14.19816139,Staff
3/10/17 9:15,119,12.15526047,Staff
3/10/17 9:30,120,12.25740552,Staff
3/10/17 9:45,121,12.35955056,Staff
3/10/17 10:00,119,12.15526047,Staff
3/10/17 10:15,122,12.46169561,Staff
3/10/17 10:30,123,12.56384065,Staff
3/10/17 10:45,125,12.76813075,Staff
3/10/17 11:00,131,13.38100102,Staff
3/10/17 11:15,135,13.78958121,Staff
3/10/17 11:30,142,14.50459653,Staff
3/10/17 11:45,159,16.24106231,Staff
3/10/17 12:00,174,17.773238,Staff
3/10/17 12:15,186,18.99897855,Staff
3/10/17 12:30,214,21.85903984,Staff
3/10/17 12:45,253,25.84269663,Staff
3/10/17 13:00,291,29.72420838,Staff
3/10/17 13:15,338,34.52502554,Staff
3/10/17 13:30,377,38.50868233,Staff
3/10/17 13:45,418,42.69662921,Staff
3/10/17 14:00,449,45.86312564,Staff
3/10/17 14:15,472,48.2124617,Staff
3/10/17 14:30,493,50.35750766,Staff
3/10/17 14:45,507,51.7875383,Staff
3/10/17 15:00,519,53.01327886,Staff
3/10/17 15:15,528,53.93258427,Staff
3/10/17 15:30,539,55.05617978,Staff
3/10/17 15:45,544,55.56690501,Staff
3/10/17 16:00,539,55.05617978,Staff
3/10/17 16:15,533,54.4433095,Staff
3/10/17 16:30,544,55.56690501,Staff
3/10/17 16:45,544,55.56690501,Staff
3/10/17 17:00,548,55.97548519,Staff
3/10/17 17:15,540,55.15832482,Staff
3/10/17 17:30,545,55.66905005,Staff
3/10/17 17:45,550,56.17977528,Staff
3/10/17 18:00,544,55.56690501,Staff
3/10/17 18:15,543,55.46475996,Staff
3/10/17 18:30,544,55.56690501,Staff
3/10/17 18:45,536,54.74974464,Staff
3/10/17 19:00,526,53.72829418,Staff
3/10/17 19:15,516,52.70684372,Staff
3/10/17 19:30,511,52.19611849,Staff
3/10/17 19:45,504,51.48110317,Staff
3/10/17 20:00,500,51.07252298,Staff
3/10/17 20:15,486,49.64249234,Staff
3/10/17 20:30,463,47.29315628,Staff
3/10/17 20:45,442,45.14811032,Staff
3/10/17 21:00,430,43.92236977,Staff
3/10/17 21:15,411,41.98161389,Staff
3/10/17 21:30,387,39.53013279,Staff
3/10/17 21:45,350,35.75076609,Staff
3/10/17 22:00,317,32.37997957,Staff
3/10/17 22:15,281,28.70275792,Staff
3/10/17 22:30,240,24.51481103,Staff
3/10/17 22:45,221,22.57405516,Staff
3/10/17 23:00,205,20.93973442,Staff
3/10/17 23:15,198,20.2247191,Staff
3/10/17 23:30,192,19.61184883,Staff
3/10/17 23:45,183,18.69254341,Staff
3/11/17 0:00,194,19.81613892,Staff
3/11/17 0:15,209,21.34831461,Staff
3/11/17 0:30,211,21.5526047,Staff
3/11/17 0:45,210,21.45045965,Staff
3/11/17 1:00,211,21.5526047,Staff
3/11/17 1:15,211,21.5526047,Staff
3/11/17 1:30,211,21.5526047,Staff
3/11/17 1:45,211,21.5526047,Staff
3/11/17 2:00,211,21.5526047,Staff
3/11/17 2:15,210,21.45045965,Staff
3/11/17 2:30,212,21.65474974,Staff
3/11/17 2:45,211,21.5526047,Staff
3/11/17 3:00,213,21.75689479,Staff
3/11/17 3:15,211,21.5526047,Staff
3/11/17 3:30,211,21.5526047,Staff
3/11/17 3:45,209,21.34831461,Staff
3/11/17 4:00,210,21.45045965,Staff
3/11/17 4:15,207,21.14402451,Staff
3/11/17 4:30,207,21.14402451,Staff
3/11/17 4:45,205,20.93973442,Staff
3/11/17 5:00,205,20.93973442,Staff
3/11/17 5:15,205,20.93973442,Staff
3/11/17 5:30,204,20.83758938,Staff
3/11/17 5:45,205,20.93973442,Staff
3/11/17 6:00,205,20.93973442,Staff
